id,IC,PTR,NRz,DRY,DMCsg.x,StC,PPA,PA,PRz,Anth,MPs,Vigor45D,FrogSkin,MosNv,RF,AcSev,HCN,DMCsg.y,TCC,CorPol
2019g-08-19,50.4376356237653,16.4513163171116,4.13407251423377,4.76656402152445,33.6980771391315,21.8022850923339,16.6875917268388,3.4468282617163,1.0149891526447,1.70635030193581,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,3.00936164041959,4.76461247165686,33.6980771391315,1.58019196615908,1
2019g-08-20,48.4797361816644,24.8492052942648,3.69167114261421,6.88876422242195,32.8216579579375,18.5352277039935,24.8690852006169,3.09272022543895,1.54697840880728,1.2920781113034,1.61823453178778,2.47020649344138,0.437127810304073,0.0565848963717878,2.26711856033957,2.77151335808038,4.61114169420373,32.8216579579375,2.96699682318604,2
2019g-08-21,49.1772786022131,17.3820500954551,3.69538915556382,5.34172203661563,35.348898453973,22.983828504681,18.4006218961433,3.4468282617163,1.07015840883934,1.70635030193581,1.61823453178778,2.28349032469511,0.458110263380548,0.0565848963717878,2.03460445924258,3.32649268353852,4.91808324910999,35.348898453973,1.58019196615908,1
2019g-08-22,47.7170028806906,26.6197279703236,4.52676586657023,7.78282173102904,34.3078608551474,21.8751589454136,27.29763637009,3.26977424357762,1.30659807824493,1.4301688415142,1.61823453178778,2.47020649344138,0.437127810304073,0.0565848963717878,2.26711856033957,2.77151335808038,6.75973257854757,34.3078608551474,1.58019196615908,1
2019g-08-23,52.817102759282,17.3897900852958,3.80434265298923,5.13291879681355,34.6324605518859,21.6871466795764,16.5897590967889,3.62388227985498,0.829778078276988,1.70635030193581,1.61823453178778,2.09677415594884,0.437127810304073,0.0565848963717878,1.80209035814558,3.08864440119932,4.91808324910999,34.6324605518859,2.07310848057901,2
2019g-08-24,61.0224615754565,23.2528323896216,4.16886812773194,6.42370246104459,33.1717619165626,23.3514303184864,14.989907852444,3.62388227985498,1.14503097081778,1.70635030193581,1.61823453178778,2.09677415594884,0.437127810304073,0.0565848963717878,1.80209035814558,2.85079611886012,5.22502480401625,33.1717619165626,1.58019196615908,1
2019g-08-25,53.4798767102707,26.2946483970144,4.03631340964368,6.91723739148587,32.963090682945,22.2750700711237,19.7741152905689,3.62388227985498,0.999226508017661,1.70635030193581,1.61823453178778,2.09677415594884,0.437127810304073,0.0565848963717878,1.80209035814558,2.93007887963985,5.22502480401625,32.963090682945,1.58019196615908,1
2019g-08-26,48.5800063405626,27.8696601585574,4.79037792720414,8.44584656115883,35.5218005054215,21.8751589454136,25.8313531519662,3.36801745725253,1.16375760740915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019g-08-27,50.0964700162072,21.8538292259162,4.54167827235516,5.7194660795303,32.0263887009282,21.5891103995614,20.3572744971407,3.62388227985498,1.07803973115286,1.70635030193581,1.61823453178778,2.09677415594884,0.437127810304073,0.0565848963717878,1.80209035814558,3.00936164041959,4.30420013929746,32.0263887009282,2.358391994177,2
2019g-08-28,49.5966732662814,16.7435009335979,3.82422586070247,4.8102228807558,33.4824501977266,21.6903653146602,17.1978560325891,3.26977424357762,0.849481384060787,1.4301688415142,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,3.24720992275879,5.22502480401625,33.4824501977266,2.02556122831268,1
2019g-08-29,55.7354811729797,14.5917837578849,3.71983902020796,4.50271265486546,35.842753706868,22.2849329673084,13.3229165678689,3.4468282617163,0.991345185704142,1.4301688415142,1.61823453178778,2.09677415594884,0.437127810304073,0.0565848963717878,1.80209035814558,3.24720992275879,4.86378032965266,35.842753706868,1.58019196615908,1
2019g-08-30,49.7292280564791,17.7864645646314,3.78280251129989,4.99434937403581,33.3757960116554,20.9168634108016,17.6141242820169,3.62388227985498,0.881006673314866,1.56825957172501,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,2.93007887963985,4.91808324910999,33.3757960116554,1.58019196615908,1
2019g-08-31,56.5127603811601,17.3203026492712,3.07548760905405,5.22380817802693,35.2148404647901,21.8751589454136,15.0594374321187,3.36801745725253,1.16375760740915,NA,NA,NA,NA,NA,NA,NA,6.00146961839564,35.2148404647901,1.58019196615908,1
2019g-08-32,48.4493137707993,19.8356268749552,4.15892652387532,6.00609598144043,35.1680500515044,19.479066450651,20.2345041378624,3.09272022543895,1.18837824354213,1.4301688415142,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,3.16792716197905,4.4576709167506,35.1680500515044,1.58019196615908,1
2019g-08-33,48.6796548816347,22.5775182760211,3.63036458549839,8.4845075685356,36.9373730760364,21.8751589454136,23.040957819489,3.09272022543895,1.6139696484722,1.2920781113034,1.61823453178778,2.47020649344138,0.437127810304073,0.0565848963717878,2.26711856033957,2.77151335808038,4.91808324910999,36.9373730760364,1.58019196615908,1
2019g-08-34,49.2772379521983,26.6855178839695,4.11916010844884,8.18144609792392,35.8172494449814,21.4836527301428,25.8148006244322,3.4468282617163,1.37358931790985,1.2920781113034,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,2.85079611886012,5.99237869128191,35.8172494449814,1.58019196615908,1
2019g-08-35,50.5658443552681,14.7756085166014,4.06448128723743,4.55776078172237,35.8775322458043,23.6266173680092,15.1030867774037,3.4468282617163,0.892828656785146,1.70635030193581,1.61823453178778,2.09677415594884,0.437127810304073,0.0565848963717878,1.80209035814558,3.7229064874372,4.30420013929746,35.8775322458043,2.15869353465841,2
2019g-08-36,53.1169808092376,19.175792741036,3.61379524573736,5.60936982581648,34.2777194547359,21.5563087205638,17.0309650754452,3.4468282617163,1.67307956582359,1.4301688415142,1.61823453178778,2.09677415594884,0.574378749666816,0.0565848963717878,1.80209035814558,3.56434096587773,5.22502480401625,34.2777194547359,2.02556122831268,2
2019g-08-37,56.7568049663065,22.9548427807549,4.2517148265371,6.80714113777205,34.4863906883536,21.8751589454136,17.2707509334105,3.4468282617163,1.20414088816917,1.4301688415142,1.61823453178778,2.09677415594884,0.437127810304073,0.0565848963717878,1.80209035814558,3.40577544431826,5.22502480401625,34.4863906883536,1.86390057060716,2
2019g-08-38,52.5172247093265,22.4730284131717,3.92529883324476,6.62301464449203,35.1193600969936,21.2923779036197,18.9281507836671,3.62388227985498,1.40117394600717,1.56825957172501,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,3.00936164041959,3.9972585843912,35.1193600969936,1.58019196615908,1
2019g-08-39,45.2984212169188,12.2001268971104,3.2724668466601,3.60296051244559,34.0342696821821,22.686953948833,14.6829819542484,3.62388227985498,0.912531962568945,1.70635030193581,1.61823453178778,2.09677415594884,0.437127810304073,0.0565848963717878,1.80209035814558,3.40577544431826,5.22502480401625,34.0342696821821,2.32496618723507,2
2019g-08-40,52.7238047086401,13.9047929767297,3.222758827377,5.17551500948379,31.5050590497734,21.8751589454136,13.2199597524066,3.62388227985498,0.873125351001346,1.4301688415142,1.61823453178778,2.09677415594884,0.437127810304073,0.0565848963717878,1.80209035814558,3.40577544431826,5.53196635892252,31.5050590497734,2.50103375097599,1
2019g-08-41,52.6367413234392,16.3603714364835,3.02558368422072,6.204813999157,35.3859113215848,21.081923586012,15.3390360616416,3.62388227985498,0.995285846860901,1.70635030193581,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,3.32649268353852,4.29493568528117,35.3859113215848,2.15869353465841,1
2019g-08-42,47.434509065515,12.0878970444203,3.51769307512337,4.46165673747389,36.7230661021724,22.4702320025517,14.2398576887284,3.62388227985498,0.849481384060787,1.70635030193581,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,3.16792716197905,4.30420013929746,36.7230661021724,2.29182584100414,2
2019g-08-43,55.7072317914621,19.5144172965664,3.8921601537227,5.77831062892907,34.5605849047509,20.7164580059025,16.5111093353763,3.4468282617163,1.12532766503398,1.4301688415142,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,3.16792716197905,4.4576709167506,34.5605849047509,1.58019196615908,1
2019g-08-44,40.9914770501662,21.2094750716784,3.993233126265,5.99280850254394,33.4407159510031,21.6995963839683,29.4326896494136,2.91566620730027,1.14503097081778,1.70635030193581,1.61823453178778,2.47020649344138,0.437127810304073,0.0565848963717878,2.26711856033957,3.16792716197905,3.84378780693807,33.4407159510031,3.29982758905036,1
2019g-08-45,45.3938372031327,22.4213683988243,3.90319478573343,6.21520460360597,33.2995827464847,21.8751589454136,25.2898006136093,3.36801745725253,1.16375760740915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019g-08-46,45.6178565310018,18.5759435283822,3.5342624148844,5.43473438889111,33.6006972301099,22.0935395300055,21.9225965779385,3.26977424357762,0.908591301412185,1.2920781113034,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,3.16792716197905,5.53196635892252,33.6006972301099,1.58019196615908,1
2019g-08-47,48.7231154685848,28.2760857962321,4.02802873976316,8.49085453508518,35.4578712093066,23.5746173242631,29.0432774160778,3.26977424357762,1.29477609477465,1.4301688415142,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,2.77151335808038,4.15072936184433,35.4578712093066,1.58019196615908,1
2019g-08-48,52.7388737027719,17.7090646662244,3.51106533921896,5.63025014979669,36.6078815634659,22.7095219249121,15.8704015228928,3.62388227985498,1.10956502040694,1.1539873810926,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,2.77151335808038,3.84378780693807,36.6078815634659,1.58019196615908,1
2019g-08-49,47.95649843944,26.7470473981079,4.66125789606067,5.94711098380163,29.0224350611427,18.5646254791231,26.5241835846343,3.62388227985498,1.04651444189878,1.70635030193581,1.61823453178778,2.28349032469511,0.421209958706837,0.0565848963717878,2.03460445924258,2.77151335808038,3.48594226314544,29.0224350611427,1.58019196615908,1
2019g-08-50,53.2625737755203,19.8201468952738,3.69664194454252,5.8409516008697,34.6556462445101,22.9148379885484,17.1882645982705,3.26977424357762,1.21202221048269,1.4301688415142,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,3.40577544431826,4.61114169420373,34.6556462445101,1.58019196615908,1
2019g-08-51,52.5976267951842,15.6715123406617,3.67013100092487,4.48183233088525,33.0581520227042,22.7111537458038,15.2412034315917,3.09272022543895,1.12532766503398,1.56825957172501,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,2.77151335808038,5.22502480401625,33.0581520227042,2.48201485006946,2
2019g-08-52,54.3338772438397,17.5407198871893,3.93192656914918,5.12152952918799,33.2876903796835,21.8751589454136,15.3697286514612,3.09272022543895,1.15685295428806,1.4301688415142,1.61823453178778,2.09677415594884,0.437127810304073,0.0565848963717878,1.80209035814558,2.77151335808038,4.76461247165686,33.2876903796835,2.37741089508353,2
2019g-08-53,49.8748210227619,31.0450671617405,4.08436449495067,8.17575146411113,33.146257654676,22.48503619113,28.8706315983428,3.4468282617163,1.07803973115286,1.56825957172501,1.61823453178778,1.91005798720257,0.437127810304073,0.0565848963717878,1.56957625704859,2.77151335808038,3.53684625203181,33.146257654676,2.2728069400976,2
2019g-08-54,55.1791856600187,23.8468766098949,4.32130605353343,6.5869486303444,32.6663138173555,21.8751589454136,19.3118081564117,3.4468282617163,1.9765104748941,1.4301688415142,1.61823453178778,2.28349032469511,0.458110263380548,0.0565848963717878,2.03460445924258,2.77151335808038,6.75973257854757,32.6663138173555,1.58019196615908,1
2019g-08-55,49.0534159294054,14.5917837578849,3.46135731993586,4.08700438653223,32.3764926595533,18.8530470172627,15.3582189302788,3.09272022543895,0.947997912979783,1.4301688415142,1.61823453178778,1.91005798720257,0.437127810304073,0.0565848963717878,1.56957625704859,2.77151335808038,4.76461247165686,32.3764926595533,2.12065573284534,2
2019g-08-56,58.3040018617292,19.7137220349642,4.3047367137724,6.28447441165328,32.7357490250701,21.8751589454136,15.5481293297874,3.09272022543895,0.76672749976883,1.4301688415142,1.61823453178778,1.91005798720257,0.437127810304073,0.0565848963717878,1.56957625704859,2.85079611886012,4.54316960763605,32.7357490250701,3.1191480304383,1
2019g-08-58,49.1598943674331,14.9787832499196,3.52597774500389,4.52169476757474,35.0984929736319,21.709825961521,15.398502954417,3.4468282617163,0.908591301412185,1.56825957172501,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,3.16792716197905,3.84378780693807,35.0984929736319,2.03507067876595,2
2019g-08-59,49.0881843989655,16.0991467793601,3.65190472718773,4.48942517596896,32.9746835292571,23.0880881794503,16.2233663058179,3.26977424357762,0.959819896450063,1.56825957172501,1.61823453178778,2.09677415594884,0.437127810304073,0.0565848963717878,1.80209035814558,3.00936164041959,4.29493568528117,32.9746835292571,1.58019196615908,1
2019g-08-60,50.4745771226729,16.4629263018727,3.69498501056642,4.76086938771167,33.5380958600246,22.0925402784088,16.4823350324204,3.4468282617163,0.916472623725705,1.70635030193581,1.61823453178778,2.28349032469511,0.574378749666816,0.0565848963717878,2.03460445924258,3.08864440119932,3.38337547457868,33.5380958600246,2.40593924644333,2
2019g-08-61,51.9255536615271,16.3904382274031,4.42076890207024,5.44784303996693,32.2746208417787,21.8751589454136,15.7107612158116,3.10221026039957,0.86278583606985,1.56825957172501,1.61823453178778,2.11243989647977,0.46802155342715,0.0565848963717878,1.82036705783578,2.90276582505953,NA,NA,NA,NA
2019g-08-62,53.1669604842301,17.1711353722962,4.39586808245808,5.43663260016203,36.647297240927,22.5568711977827,15.4215223967817,3.26977424357762,0.995285846860901,1.4301688415142,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,3.00936164041959,4.73780990696882,36.647297240927,1.58019196615908,1
2019g-08-63,51.7045117333601,23.6204819070546,4.95425483240486,6.2889294608087,33.4244859661662,21.2765157213797,21.3912311166873,3.4468282617163,0.829778078276988,1.70635030193581,1.61823453178778,2.09677415594884,0.437127810304073,0.0565848963717878,1.80209035814558,3.16792716197905,3.53684625203181,33.4244859661662,2.66269440868152,2
2019g-08-64,44.8616423180705,34.9615020211317,4.26662723232203,11.3514589203737,36.3899360527986,22.8845688117447,39.2677463997207,3.26977424357762,1.57062237574784,1.4301688415142,1.61823453178778,2.47020649344138,0.574378749666816,0.0565848963717878,2.26711856033957,2.93007887963985,5.22502480401625,36.3899360527986,1.09363508389259,1
2019g-08-65,57.5901294781542,16.6020364544348,4.46595765027145,5.02865143818264,34.2992844118521,21.8751589454136,15.1454349574959,3.09272022543895,0.77854948323911,1.4301688415142,1.61823453178778,1.91005798720257,0.458110263380548,0.0565848963717878,1.56957625704859,2.85079611886012,4.85011116254231,34.2992844118521,1.95899507513982,1
2019g-08-66,49.5532126793313,13.6320250176388,4.29976591184409,5.52127981223204,34.0299134684875,21.8751589454136,15.0071724342176,3.26977424357762,0.77066816092559,1.4301688415142,1.61823453178778,2.09677415594884,0.437127810304073,0.0565848963717878,1.80209035814558,3.08864440119932,5.53196635892252,34.0299134684875,2.32496618723507,2
2019g-08-67,29.793856822479,8.75776641546166,3.18630627990273,5.46888544846623,34.8405583261302,22.5718025984972,14.7232659783866,3.4468282617163,0.703676921260673,1.56825957172501,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,2.77151335808038,NA,NA,NA,NA
2019g-08-68,54.5620453253276,22.2408287179509,4.37764180872094,6.09531191117405,32.8981707435973,20.7374715677345,16.4669887375107,3.31336862476782,0.947997912979783,1.47576938061609,1.61823453178778,2.28349032469511,0.437127810304073,0.0565848963717878,2.03460445924258,3.08864440119932,5.22502480401625,32.8981707435973,1.58019196615908,1
2019g-08-69,56.8099364849624,20.9731244306067,3.48232020328694,5.74508620235016,33.3879490302905,21.8751589454136,16.805761050314,3.31336862476782,1.20414088816917,1.47576938061609,1.61823453178778,2.28349032469511,0.439076703709903,0.0565848963717878,2.03460445924258,3.00936164041959,NA,NA,NA,NA
2019g-08-70,48.3782067374331,28.5787537139945,3.90136647231609,6.93121313319084,32.9364187547519,21.4552354755728,27.1570923480605,3.09822203915813,1.67702022698035,1.47576938061609,1.61823453178778,2.47020649344138,0.439076703709903,0.0565848963717878,2.26711856033957,2.77151335808038,5.22502480401625,32.9364187547519,1.58019196615908,1
2019g-08-71,50.1551418085898,31.9351659934203,4.25999949641761,9.19509091659947,34.4632049957294,22.095078230145,30.5913349151022,3.26977424357762,1.34600468981253,1.4301688415142,1.61823453178778,2.47020649344138,0.437127810304073,0.0565848963717878,2.26711856033957,2.93007887963985,7.06667413345383,34.4632049957294,1.58019196615908,1
2019g-08-72,49.987818548832,15.7237572720864,3.96506524867124,4.66595882416527,34.4632049957294,21.8751589454136,16.2943429197756,3.26977424357762,0.857362706374307,1.4301688415142,1.61823453178778,2.09677415594884,0.437127810304073,0.0565848963717878,1.80209035814558,3.40577544431826,5.22502480401625,34.4632049957294,1.58019196615908,1
2019g-08-73,50.5723634433106,20.648325808228,4.23845935472827,6.0041977701695,34.1687466994023,19.4528356071176,19.3847030572332,3.26977424357762,1.07803973115286,1.56825957172501,1.61823453178778,2.09677415594884,0.437127810304073,0.0565848963717878,1.80209035814558,2.77151335808038,4.15072936184433,34.1687466994023,1.58019196615908,1
2019g-09-01,51.9486165222834,18.1807443624693,3.43720898981127,5.73622333741423,35.8960222875426,21.8751589454136,16.5624826036217,3.09272022543895,1.33418270634225,1.4301688415142,1.61823453178778,2.28349032469511,0.458110263380548,0.0565848963717878,2.03460445924258,2.77151335808038,NA,NA,NA,NA
2019g-09-02,45.3103992597405,19.5435195779154,3.96945733151653,6.01972068776861,35.3798745054196,21.8751589454136,23.1753716188755,2.91566620730027,1.08592105346638,1.56825957172501,1.61823453178778,2.28349032469511,0.458110263380548,0.0565848963717878,2.03460445924258,2.77151335808038,4.23622805272979,35.3798745054196,1.58019196615908,1
2019g-09-03,47.2427285005309,20.954279836159,3.72120717213908,6.74837916677862,36.8317287931457,21.8751589454136,23.1706243905803,3.26977424357762,1.58638502037488,1.56825957172501,1.61823453178778,2.28349032469511,0.458110263380548,0.0565848963717878,2.03460445924258,2.77151335808038,NA,NA,NA,NA
2019g-09-04,47.13722776612,15.4120073930593,3.47295701276162,4.86698765988139,36.0439242835895,21.8751589454136,17.158259754673,3.26977424357762,1.02681113611498,1.56825957172501,1.61823453178778,2.28349032469511,0.458110263380548,0.0565848963717878,2.03460445924258,2.93007887963985,4.85011116254231,36.0439242835895,1.58019196615908,1
2019g-09-05,43.9916400796034,21.1126304773904,3.7231931734141,5.86742872270221,31.3623733474914,21.8751589454136,22.470408217034,2.91566620730027,0.849481384060787,1.4301688415142,1.61823453178778,2.09677415594884,0.458110263380548,0.0565848963717878,1.80209035814558,3.40577544431826,NA,NA,NA,NA
